Employee ID,First Name,Last Name,Date of Birth,Gender,Email,Contact Number,Address,Nationality,Employment Start Date,Department,Position,Salary,Work Schedule,Employee Type,Emergency Contact,Bank Account Details,Employee Benefits
739503,Michael,Roberts,1960-03-17,Male,tevans@example.net,(740)359-9068x8769,"17370 Stacy Common Apt. 682
North Linda, FL 20209",Korea,10/09/2022,Finance,Sales Manager,6584464.0,9 AM - 5 PM,Contractor,Trevor Duran,7376663421,Health Insurance
653332,Amanda,Gilbert,1977-03-25,Male,qbrooks@example.com,9984790,"41573 Kane Parkway Suite 042
Wagnershire, MH 16780",Syrian Arab Republic,09/12/2020,Finance,Administrator,2558251.0,10 AM - 6 PM,Full-time,Gabriel Chavez,4988922920,Retirement Plan
579310,Richard,Chapman,1995-09-16,Male,ariley@example.org,622-205-0308,"7059 Jefferson Parkway Suite 931
Thomasshire, MN 94929",Croatia,10/06/2016,Marketing,Developer,9582282.0,10 AM - 6 PM,Part-time,Andrew Baker,6245655483,Health Insurance
183698,Brittany,Miranda,1963-01-23,Male,yjohnson@example.com,001-166-870-1448,"92968 Jessica Prairie
South Christopher, IL 76354",Timor-Leste,20/03/2014,Human Resources,Marketing Manager,7251752.0,10 AM - 6 PM,Consultant,Jacob Taylor,4627585874,Retirement Plan
387009,Sherri,Humphrey,1999-02-01,Male,elizabethsmith@example.org,(756)211-8248x80514,"928 Hernandez Plaza
Lake Davidmouth, MT 82554",Estonia,04/09/2019,Human Resources,Analyst,6323937.0,8 AM - 4 PM,Consultant,Jessica Wright,8741697561,Health Insurance
971962,Matthew,Hernandez,1971-12-28,Male,john04@example.org,172-016-4279x83011,"PSC 9954, Box 0631
APO AA 98570",Holy See (Vatican City State),19/08/2021,Finance,Administrator,1210895.0,8 AM - 4 PM,Consultant,Stephanie Roberson,4065584323,Paid Time Off
764636,Victoria,Sandoval,1962-09-12,Male,michaelbrown@example.com,721.373.7122x1559,"18194 Decker Forges Apt. 341
North Nicole, UT 77865",Bulgaria,06/05/2017,IT,Marketing Manager,5720186.0,9 AM - 5 PM,Full-time,Anthony Freeman,3444119948,Health Insurance
928098,Kayla,Fowler,1980-02-11,Male,fjohnson@example.com,(783)825-6248,"5882 Rebecca Shoal Apt. 273
East Nicole, PR 78066",Taiwan,14/08/2015,Finance,Marketing Manager,5025461.0,10 AM - 6 PM,Full-time,Kimberly Baker,5671150751,Health Insurance
387516,Jessica,Baldwin,1958-06-13,Male,ismith@example.net,800.404.6928x6120,"24845 Daniel Street Suite 406
Riceton, NV 82421",Mauritania,23/04/2019,Finance,Supervisor,908348.0,10 AM - 6 PM,Full-time,Melinda Powell,1947568338,Health Insurance
304522,Jeffrey,Martinez,1967-12-24,Female,michael61@example.com,076-791-2281x82577,"027 Lee Throughway
South Jeannebury, NC 54932",Monaco,12/02/2014,Finance,Sales Manager,4431908.0,10 AM - 6 PM,Part-time,Natalie Tucker,2603946195,Paid Time Off
282766,Brian,Davis,1989-07-25,Female,sarah61@example.net,644-322-6945,"USNV Lozano
FPO AA 55046",Korea,28/10/2014,Finance,Developer,7733698.0,10 AM - 6 PM,Full-time,Shelly Castillo,2254145705,Paid Time Off
591191,Kathleen,Coleman,1966-01-08,Female,vjohnson@example.org,+1-576-915-0204x33205,"59783 Kimberly Inlet Apt. 648
Port Lauraberg, VT 03733",Pitcairn Islands,12/03/2021,Human Resources,Marketing Manager,9288687.0,8 AM - 4 PM,Contractor,Tara Davis,7463783068,Health Insurance
646253,Lawrence,Burke,2004-08-22,Male,tcline@example.org,001-501-190-5640x232,"9783 Matthew Summit
Williamschester, AS 95439",Zimbabwe,30/03/2015,Human Resources,Sales Manager,8819174.0,8 AM - 4 PM,Contractor,Carrie Ho,5675400489,Paid Time Off
353811,Karl,Gonzalez,1997-01-01,Male,ycox@example.com,351-819-0037,"472 Michael Trafficway Suite 963
Port Markchester, OR 94148",British Virgin Islands,06/06/2021,Human Resources,Supervisor,119122.0,9 AM - 5 PM,Full-time,Shelly Ayala,7333851660,Health Insurance
970973,Jay,Rivera,1975-11-27,Male,torr@example.com,271.006.9600x504,"656 Matthew Landing Apt. 552
East Jessicastad, GA 46898",Slovenia,10/11/2021,Marketing,Marketing Manager,1946267.0,8 AM - 4 PM,Full-time,Michael Little,2326951212,Paid Time Off
591948,Kevin,Brown,1993-11-27,Male,zmorrison@example.com,768-982-5226x46080,"94033 Rodriguez Drive Suite 600
Robertbury, TX 71854",Anguilla,08/12/2013,Finance,Developer,7442574.0,9 AM - 5 PM,Contractor,Steven Williams,7187843832,Health Insurance
174813,Mitchell,Stevens,1996-05-10,Female,michael24@example.org,136-495-6531x91930,"02493 Johnson Landing Suite 546
Lake Mark, IL 44932",Anguilla,29/01/2022,Finance,Administrator,5368037.0,10 AM - 6 PM,Contractor,Robert Brown,2852596452,Paid Time Off
864971,Natalie,Bond,1986-03-25,Male,vharvey@example.org,(349)481-5862,"38216 Flores Summit
New Tara, DC 39246",Dominican Republic,17/03/2023,Sales,Analyst,5411217.0,8 AM - 4 PM,Contractor,Sarah Stein,6039666302,Paid Time Off
886597,Deborah,Steele,1980-10-06,Male,rsanchez@example.org,114.087.0338x935,"431 Brittany Islands Apt. 724
Timothyshire, PR 73674",Armenia,16/07/2017,IT,Analyst,7264137.0,9 AM - 5 PM,Contractor,Mary Nichols,3860603427,Retirement Plan
912247,Darren,Adams,1999-07-07,Female,ubrown@example.org,3232325315,"5360 Brian Valley
West Gregory, CO 49662",Mexico,22/02/2021,Marketing,Manager,3050736.0,8 AM - 4 PM,Contractor,Ashley Anderson,2168867424,Paid Time Off
330573,David,Miller,1990-10-07,Male,opope@example.org,+1-280-419-9037x042,"3772 Bonnie Street
North Chelseafort, NC 15836",Jamaica,28/06/2019,IT,Analyst,9398277.0,8 AM - 4 PM,Contractor,Elizabeth Montgomery,2930890810,Paid Time Off
275730,Kari,Johnson,1988-03-04,Male,bdavis@example.org,580-441-7210,"04901 Stacy Fall
East Brendanburgh, KS 76399",South Georgia and the South Sandwich Islands,24/01/2014,Finance,Administrator,6834092.0,8 AM - 4 PM,Part-time,Jessica Watkins,5696714796,Retirement Plan
670301,Gregory,Williams,1965-08-02,Female,nbrown@example.org,(030)254-9002,"12309 John Fords
North Tracyfurt, WY 95130",Georgia,16/07/2021,Finance,Developer,9708540.0,10 AM - 6 PM,Part-time,Sarah Pugh,6686799204,Retirement Plan
755876,Susan,Anderson,1992-01-13,Female,dmitchell@example.net,645-671-8096x4837,"13024 Ashley Knolls Suite 150
East Peter, AK 64192",Ethiopia,26/03/2016,Finance,Sales Manager,9539635.0,8 AM - 4 PM,Consultant,Robert Wallace,9784147559,Paid Time Off
298470,Miranda,Richmond,1961-01-19,Male,nthompson@example.org,423.316.9129x8840,"64429 Melissa Stream
West Rachel, HI 21019",Yemen,18/08/2022,Human Resources,Manager,7745959.0,8 AM - 4 PM,Consultant,Laura Conley,8780686291,Paid Time Off
512453,Christopher,Salazar,1998-02-24,Male,williamsronald@example.com,(976)250-6022x6696,"58068 Curtis Glens
Richardland, CO 65560",Saint Vincent and the Grenadines,08/03/2019,Finance,Sales Manager,4815425.0,8 AM - 4 PM,Consultant,Ashley Hartman,9966186565,Health Insurance
960486,Scott,Robinson,2003-10-31,Female,longjacob@example.net,(377)225-6393,"639 Jensen Point
Barbaraborough, OR 65464",Tokelau,10/03/2014,Finance,Manager,5464628.0,8 AM - 4 PM,Consultant,Rhonda Valdez,3520382379,Paid Time Off
678613,David,Crane,1970-08-09,Male,kcarter@example.com,001-151-910-7022x48045,"1453 Rachel Extensions Apt. 045
Nicholasland, PW 67411",Botswana,19/05/2022,Finance,Administrator,5999916.0,8 AM - 4 PM,Consultant,Mary Pratt,5282073832,Health Insurance
172074,Adam,Sullivan,1969-04-04,Male,pamela50@example.net,139.007.8086x911,"PSC 5461, Box 6013
APO AA 21118",Honduras,16/11/2018,Human Resources,Supervisor,3427290.0,10 AM - 6 PM,Full-time,Bethany Pope,3859201817,Paid Time Off
847745,David,Page,1974-08-30,Female,conniegonzalez@example.com,081-665-9086x70691,"USS Norton
FPO AE 30190",El Salvador,21/09/2018,Finance,Developer,4491937.0,10 AM - 6 PM,Full-time,Sean Garcia,2628690678,Paid Time Off
964533,Sean,Allen,2002-02-07,Female,kevin12@example.net,-2503,"21321 David Walks
Lake Ashley, NE 16692",Thailand,01/08/2020,IT,Developer,8937720.0,8 AM - 4 PM,Part-time,Jason Foster,9267139850,Retirement Plan
825816,Felicia,Powers,1960-04-20,Female,jeffrey99@example.net,8713154145,"Unit 0423 Box 2373
DPO AE 03272",Uzbekistan,12/04/2021,Human Resources,Marketing Manager,912030.0,8 AM - 4 PM,Contractor,Jeffrey Allen,1474403075,Paid Time Off
401928,Yolanda,Bush,1972-10-08,Female,nbrown@example.com,+1-116-281-1256x76342,"30904 Frank Circles
Jamieland, MA 94216",Samoa,16/07/2014,Marketing,Supervisor,4287836.0,9 AM - 5 PM,Part-time,Shaun Lloyd,1651315044,Retirement Plan
239170,Tyler,Vance,2004-05-28,Male,charris@example.net,(784)589-6851x8331,"959 Perez Shore
East Monicafort, MT 41804",Paraguay,21/05/2015,Finance,Manager,1691041.0,8 AM - 4 PM,Full-time,Bryan Erickson,8037447448,Health Insurance
972793,Gregory,Christian,1996-03-17,Female,rrobertson@example.com,001-422-660-8176x29691,"37298 Lindsey Prairie Apt. 177
Jamesview, WA 30453",Isle of Man,04/01/2015,Sales,Analyst,791378.0,8 AM - 4 PM,Part-time,Danielle Reynolds,4465235680,Health Insurance
909039,Larry,Thompson,2002-01-02,Female,nanderson@example.com,193.168.4077x233,"7162 Michelle Shore Suite 767
East Robert, UT 88570",Tanzania,03/09/2020,Sales,Marketing Manager,3913733.0,9 AM - 5 PM,Part-time,Darryl Franklin,9315806502,Retirement Plan
218309,Ann,Montgomery,1999-03-24,Male,rross@example.net,-5081,"04464 Stafford Avenue
Leeside, GA 43204",Mexico,20/03/2019,Marketing,Sales Manager,3369541.0,9 AM - 5 PM,Part-time,Kenneth Brown,9005837214,Retirement Plan
838255,Christopher,Marquez,1970-09-24,Female,xparker@example.org,981-677-3648x8728,"94575 Villegas Summit Suite 267
East Sarahmouth, WV 90722",Lesotho,13/06/2018,IT,Developer,6202027.0,9 AM - 5 PM,Consultant,Maureen Webb,5590147473,Paid Time Off
377157,David,Holmes,1967-11-13,Male,amiller@example.org,(120)073-4347x5172,"27916 Louis Groves
New Virginialand, MP 02551",Korea,23/04/2014,Sales,Administrator,8494099.0,9 AM - 5 PM,Part-time,Kaitlin Medina,9438948954,Health Insurance
352459,Kevin,Marquez,1995-06-01,Male,dmiller@example.net,481.233.7159,"14306 Sherman Estates Suite 845
Alvarezmouth, SD 02481",Tunisia,24/09/2014,Human Resources,Administrator,9805244.0,10 AM - 6 PM,Consultant,Sean Allen,7461382399,Paid Time Off
736624,Shannon,Johnson,1968-08-18,Female,leslietaylor@example.net,001-855-855-7475,"0786 Williams Radial
East Maryhaven, HI 42218",Reunion,05/05/2022,Human Resources,Supervisor,6950886.0,8 AM - 4 PM,Part-time,Colleen Liu,4031028833,Paid Time Off
179498,Cody,Padilla,1971-06-12,Female,zmartinez@example.org,(713)106-7317x983,"01948 Glenn Plaza
North Annaville, AL 48013",Finland,19/11/2015,IT,Manager,8942065.0,10 AM - 6 PM,Part-time,Mary Barron,6306584183,Health Insurance
206719,Mark,Nunez,1968-02-23,Female,kevin12@example.net,001-402-692-8689x298,"92450 Gross Falls
Omarview, GU 71049",Ethiopia,08/01/2020,Human Resources,Developer,1644361.0,8 AM - 4 PM,Contractor,Elizabeth Kim,9824994003,Retirement Plan
420836,Rhonda,Ramos,1984-07-11,Female,jenniferrodriguez@example.com,001-609-623-6577,"75259 Erin Springs
Lake Kelseytown, VI 99918",Namibia,22/03/2022,Sales,Supervisor,2845239.0,10 AM - 6 PM,Part-time,Barbara Gonzalez,8290877314,Retirement Plan
276108,Wendy,Williams,1992-07-26,Male,iperez@example.com,(021)113-3052,"9704 Hall Knolls
Lake Jamie, MP 82163",Mexico,24/03/2022,Marketing,Sales Manager,6376951.0,8 AM - 4 PM,Part-time,Angela King,6794708720,Paid Time Off
854536,Cindy,Burns,1977-07-31,Female,kwilliams@example.org,243.021.3881x79841,"5456 Kristin Trail
Millerchester, NY 43606",Cape Verde,19/11/2014,Sales,Sales Manager,1857710.0,10 AM - 6 PM,Consultant,Tammy Newman,5615955606,Paid Time Off
359857,Eric,Griffith,1979-04-11,Female,thomas73@example.org,+1-275-110-8865x418,"847 Bryan Ranch Suite 742
Port Jody, MI 09418",Tuvalu,13/08/2016,IT,Analyst,3663977.0,10 AM - 6 PM,Full-time,Christine Jackson,7239935002,Retirement Plan
760001,Teresa,Travis,1986-09-18,Female,timothy45@example.org,(326)728-2344x252,"051 Barbara Mews
Port Ambermouth, MO 71355",Puerto Rico,27/04/2018,Human Resources,Marketing Manager,1644608.0,10 AM - 6 PM,Full-time,Michael Short,8565037341,Health Insurance
914519,Karen,Carter,1984-02-23,Female,christina05@example.net,001-712-389-7764x56592,"63010 Martin Neck
Johnberg, VT 70422",Algeria,13/08/2022,Marketing,Administrator,7220303.0,8 AM - 4 PM,Part-time,Brandy Ramsey,1729056708,Health Insurance
674090,Brian,Pena,2003-11-16,Female,djohnson@example.com,001-904-239-4216x3157,"369 Johnathan Pike
Allenstad, ME 75551",Timor-Leste,26/05/2018,Human Resources,Supervisor,7673973.0,8 AM - 4 PM,Contractor,Mary Rollins,1809127442,Retirement Plan
966654,James,Clark,1980-06-27,Male,joshua20@example.org,358.663.7054x5290,"75769 Alicia Points Suite 505
West Patricia, MS 59103",Guernsey,26/10/2017,IT,Analyst,194281.0,9 AM - 5 PM,Contractor,Kathleen Huynh,1799854542,Retirement Plan
353153,Christine,Brown,1997-08-24,Female,kathleen77@example.com,(877)607-6890x97657,"06789 Benjamin Mission
Markport, MO 84806",Rwanda,14/05/2017,Human Resources,Analyst,5478208.0,8 AM - 4 PM,Full-time,Christine Webb,5082479855,Retirement Plan
692155,William,Nelson,1979-12-07,Male,tmurphy@example.org,(367)882-3520x59871,"9047 Hatfield Manor Apt. 840
Matthewview, MP 45162",Mauritania,30/04/2021,Marketing,Marketing Manager,3928248.0,8 AM - 4 PM,Contractor,Alicia Webb,9201520439,Retirement Plan
924916,Krystal,Campbell,1994-11-01,Female,mwood@example.org,675.690.9199x062,"65566 Cantu Ramp Apt. 076
Coopertown, VT 21841",Bhutan,12/05/2022,IT,Administrator,1850537.0,8 AM - 4 PM,Contractor,Dennis Warren,3692397502,Retirement Plan
511540,Mason,Hernandez,1963-12-02,Female,ewilson@example.net,(171)589-4591,"PSC 9046, Box 1286
APO AE 93676",British Virgin Islands,26/02/2017,Human Resources,Manager,2066782.0,8 AM - 4 PM,Consultant,Mary Sanders,3378271191,Health Insurance
989632,Leslie,Ward,1965-10-11,Female,uroberts@example.org,124-544-5363,"9217 Espinoza Curve
Mitchellmouth, MA 20397",Spain,24/05/2017,Finance,Supervisor,1958663.0,10 AM - 6 PM,Consultant,Amber Irwin,8936826315,Retirement Plan
746801,Kathy,Perry,1995-08-13,Male,xsmith@example.com,+1-719-687-7682x322,"Unit 4079 Box 4576
DPO AE 12027",Thailand,26/04/2019,Human Resources,Administrator,1052688.0,8 AM - 4 PM,Part-time,Lindsay Ward,6924333722,Retirement Plan
544299,Katherine,Wang,1993-08-28,Female,alan95@example.org,928.782.8301,"6385 Shawn Stravenue Suite 809
Nelsonhaven, HI 71416",Namibia,04/06/2018,Marketing,Supervisor,9196227.0,10 AM - 6 PM,Part-time,Andrea Jordan,3870050382,Retirement Plan
911222,April,Moore,1975-07-27,Male,monica81@example.net,(724)351-6673,"926 Contreras Overpass
Owenfort, NC 83021",Holy See (Vatican City State),24/10/2017,Human Resources,Marketing Manager,8310012.0,10 AM - 6 PM,Contractor,Charles Johnson,9550552833,Health Insurance
666429,Daniel,Joseph,1984-04-16,Female,kking@example.net,+1-460-517-2175x969,"02432 Johnston Knolls
Port Zachary, NV 42456",Montenegro,16/05/2017,Marketing,Marketing Manager,976151.0,10 AM - 6 PM,Part-time,Jessica Stokes,4135097351,Retirement Plan
287580,Zachary,May,1959-08-13,Male,owilliams@example.net,+1-410-283-1286x74361,"00072 John Ways Apt. 297
Aguilarborough, NH 08344",Djibouti,30/03/2017,IT,Marketing Manager,8549538.0,10 AM - 6 PM,Contractor,Christine Price,2977766550,Health Insurance
950259,Ronald,York,2001-07-25,Female,eyoung@example.org,4810608212,"847 Taylor Trace
Andrewhaven, KS 24568",Liechtenstein,25/02/2022,Finance,Sales Manager,2805380.0,10 AM - 6 PM,Full-time,Tammy Parker,8550249886,Health Insurance
848387,Robert,Jackson,1971-02-17,Female,wthompson@example.com,001-581-874-1856x6481,"29575 Tracy Hills
South Mariomouth, TX 06938",Cyprus,23/09/2019,Marketing,Developer,8993699.0,10 AM - 6 PM,Part-time,James Kerr,8076338501,Retirement Plan
149499,Leslie,Hodges,2000-03-25,Female,bwilliams@example.com,237.788.1746x781,"888 Michele Summit Apt. 205
West Ashleymouth, AS 20971",Cuba,10/11/2022,Human Resources,Administrator,3619936.0,8 AM - 4 PM,Part-time,Brian Ellis,1525682796,Health Insurance
290843,William,Fowler,1977-01-29,Female,ascott@example.com,326-436-0324x2880,"3704 Ellis Path
Port Paula, TX 57600",Ethiopia,30/06/2018,Sales,Supervisor,7583589.0,10 AM - 6 PM,Part-time,Adam Ritter,5924483624,Retirement Plan
287987,Jennifer,Vega,1995-03-18,Male,zjones@example.com,001-686-642-0160,"Unit 7399 Box 2625
DPO AA 92333",Bahamas,10/05/2023,Sales,Sales Manager,9998803.0,10 AM - 6 PM,Part-time,David Baker,1763407524,Health Insurance
325227,Tabitha,Thomas,1979-06-05,Female,michael48@example.org,345-258-6977,"Unit 7894 Box 1052
DPO AP 73807",Norfolk Island,05/07/2022,Finance,Supervisor,2037161.0,9 AM - 5 PM,Part-time,Mark Parker,9497128941,Retirement Plan
960542,Patrick,Miller,1958-03-19,Male,trevorlee@example.net,+1-045-403-6746x004,"PSC 8988, Box 5449
APO AE 24014",Malaysia,14/06/2022,Marketing,Analyst,3395763.0,9 AM - 5 PM,Full-time,Sarah Perry,9524841047,Paid Time Off
770983,Scott,Yates,1978-02-16,Male,david45@example.org,209.183.5192x51767,"15809 Curtis Shoal
Anafort, NE 40097",Lao People's Democratic Republic,24/08/2022,Marketing,Sales Manager,2878854.0,10 AM - 6 PM,Part-time,Dr. Sandra Mckee,6454297077,Retirement Plan
568235,Elijah,Ross,1967-08-08,Female,sscott@example.org,(873)570-9267x5159,"Unit 1822 Box 2386
DPO AP 72908",Papua New Guinea,27/11/2021,Finance,Marketing Manager,7686230.0,10 AM - 6 PM,Part-time,Dr. Randall Norton,3338352578,Retirement Plan
716776,Lance,Allen,1969-05-06,Female,daniel85@example.org,001-765-706-1267x0948,"4483 Lawson Springs Apt. 578
East Samanthabury, MS 25605",Puerto Rico,03/10/2014,Human Resources,Marketing Manager,8504992.0,8 AM - 4 PM,Consultant,Erica Hunter,3789562678,Health Insurance
198793,Terri,Lucas,1997-03-28,Male,carlamartin@example.org,291-626-3285x16919,"091 Wolfe Garden
Deckerville, ME 45855",Latvia,10/02/2019,Marketing,Administrator,8802612.0,10 AM - 6 PM,Consultant,Randy Shaw,3205872131,Health Insurance
205870,Anthony,Hoffman,1989-06-02,Female,tjackson@example.com,106.217.1197,"83355 Christopher Shoals
Bestshire, LA 70839",Chile,19/12/2018,IT,Supervisor,9308110.0,9 AM - 5 PM,Contractor,Katherine Dyer,9563131669,Paid Time Off
555153,Deborah,Martin,1961-12-11,Female,ewilliams@example.org,434-965-3276,"24495 Martin Viaduct
Williamsborough, TN 42717",Jersey,16/08/2013,Marketing,Developer,8053204.0,9 AM - 5 PM,Consultant,Emily Gibson,7089921900,Health Insurance
189828,Brianna,Griffin,1961-01-09,Male,ylee@example.com,001-520-150-1522x26905,"63701 Curtis Vista
Christystad, MI 96776",Iraq,06/04/2019,IT,Supervisor,7434695.0,9 AM - 5 PM,Consultant,Robert Walls,8440817269,Paid Time Off
718628,David,Harding,1983-04-06,Female,sarahwilliams@example.org,(764)372-2759,"53410 Eugene River Suite 227
Teresaside, AL 04592",Belarus,22/05/2016,Human Resources,Analyst,8389244.0,9 AM - 5 PM,Part-time,Zachary Valdez,5596995882,Paid Time Off
818778,Barbara,Berg,2001-03-26,Female,vmartin@example.org,(029)122-1334x21190,"2858 Johnson Brook
Port Bobbychester, OR 31774",Romania,28/11/2014,Marketing,Marketing Manager,5889985.0,8 AM - 4 PM,Contractor,Alexandria Cantrell,8602032021,Paid Time Off
926093,Andrew,Walker,1980-04-24,Female,matthew35@example.net,899.553.8185,"71371 Ramirez Squares Apt. 431
South Benjamin, NY 86933",Kyrgyz Republic,08/08/2021,IT,Sales Manager,2896195.0,9 AM - 5 PM,Part-time,Nathan Green,8440959354,Retirement Plan
415164,Jerry,Nguyen,1981-12-07,Male,andrew92@example.com,366.430.9778x92612,"602 Peter Crossroad Suite 523
Port Jeffreybury, CT 76266",Angola,11/11/2022,Human Resources,Developer,3477424.0,8 AM - 4 PM,Consultant,Jo Rose,7336926754,Paid Time Off
860592,Hunter,Fernandez,1999-11-02,Male,johnjohnson@example.net,001-530-675-3088x9741,"8461 Sean Mountain
Michaelhaven, WV 62563",United Kingdom,20/10/2014,Finance,Administrator,2586127.0,9 AM - 5 PM,Consultant,Kim Turner,2080420982,Retirement Plan
597003,Alexander,Herrera,1978-08-04,Female,kristen12@example.com,321-992-2442,"6615 Chavez Knolls
Adamfort, UT 87362",Maldives,26/06/2019,Sales,Supervisor,4669999.0,10 AM - 6 PM,Contractor,Susan Garcia,1445762759,Retirement Plan
324569,Kristi,Vazquez,1979-10-31,Male,lisa08@example.net,666.575.8183x9855,"68250 Autumn Tunnel
West Lindsaystad, AZ 58890",Saint Martin,17/08/2021,Human Resources,Administrator,9852563.0,10 AM - 6 PM,Contractor,Robert Serrano,8714335038,Paid Time Off
789903,Nathan,Sanders,1992-10-26,Male,idavis@example.net,(429)855-3391,"43653 Harvey Ramp Suite 981
New Samuel, ID 27938",Cape Verde,09/04/2018,IT,Supervisor,6618455.0,9 AM - 5 PM,Consultant,Alexandra Davis,5562668587,Paid Time Off
274176,Scott,Duncan,1971-01-08,Male,dcook@example.org,(566)649-1604x4141,"USNV Hodge
FPO AE 23554",Chile,10/05/2015,Sales,Sales Manager,6900709.0,10 AM - 6 PM,Contractor,Kristine Anderson,6244575471,Paid Time Off
